threshold,tp,tn,fp,fn,accuracy,precision,recall,specificity,f1,balanced_accuracy
0.4350000000000002,20,9,1,0,0.9666666666666667,0.9523809523809523,1.0,0.9,0.975609756097561,0.95
0.4360000000000002,20,9,1,0,0.9666666666666667,0.9523809523809523,1.0,0.9,0.975609756097561,0.95
0.4370000000000002,20,9,1,0,0.9666666666666667,0.9523809523809523,1.0,0.9,0.975609756097561,0.95
0.4380000000000002,20,9,1,0,0.9666666666666667,0.9523809523809523,1.0,0.9,0.975609756097561,0.95
0.4390000000000002,20,9,1,0,0.9666666666666667,0.9523809523809523,1.0,0.9,0.975609756097561,0.95
0.4400000000000002,20,9,1,0,0.9666666666666667,0.9523809523809523,1.0,0.9,0.975609756097561,0.95
0.4410000000000002,20,9,1,0,0.9666666666666667,0.9523809523809523,1.0,0.9,0.975609756097561,0.95
0.4420000000000002,20,9,1,0,0.9666666666666667,0.9523809523809523,1.0,0.9,0.975609756097561,0.95
0.4430000000000002,20,9,1,0,0.9666666666666667,0.9523809523809523,1.0,0.9,0.975609756097561,0.95
0.44400000000000023,20,9,1,0,0.9666666666666667,0.9523809523809523,1.0,0.9,0.975609756097561,0.95
0.44500000000000023,20,9,1,0,0.9666666666666667,0.9523809523809523,1.0,0.9,0.975609756097561,0.95
0.44600000000000023,20,9,1,0,0.9666666666666667,0.9523809523809523,1.0,0.9,0.975609756097561,0.95
0.44700000000000023,20,9,1,0,0.9666666666666667,0.9523809523809523,1.0,0.9,0.975609756097561,0.95
0.44800000000000023,20,9,1,0,0.9666666666666667,0.9523809523809523,1.0,0.9,0.975609756097561,0.95
0.44900000000000023,20,9,1,0,0.9666666666666667,0.9523809523809523,1.0,0.9,0.975609756097561,0.95
0.45000000000000023,20,9,1,0,0.9666666666666667,0.9523809523809523,1.0,0.9,0.975609756097561,0.95
0.45100000000000023,20,9,1,0,0.9666666666666667,0.9523809523809523,1.0,0.9,0.975609756097561,0.95
0.45200000000000023,20,9,1,0,0.9666666666666667,0.9523809523809523,1.0,0.9,0.975609756097561,0.95
0.45300000000000024,20,9,1,0,0.9666666666666667,0.9523809523809523,1.0,0.9,0.975609756097561,0.95
0.45400000000000024,20,9,1,0,0.9666666666666667,0.9523809523809523,1.0,0.9,0.975609756097561,0.95
0.45500000000000024,20,9,1,0,0.9666666666666667,0.9523809523809523,1.0,0.9,0.975609756097561,0.95
